id	label	source	length	original_header
NEG_AMPLIFY_teNEGATIVE0312	0	AMPLIFY	31	teNEGATIVE0312
NEG_AMPLIFY_teNEGATIVE0313	0	AMPLIFY	6	teNEGATIVE0313
NEG_AMPLIFY_teNEGATIVE0314	0	AMPLIFY	29	teNEGATIVE0314
NEG_AMPLIFY_teNEGATIVE0315	0	AMPLIFY	77	teNEGATIVE0315
NEG_AMPLIFY_teNEGATIVE0316	0	AMPLIFY	30	teNEGATIVE0316
NEG_AMPLIFY_teNEGATIVE0317	0	AMPLIFY	47	teNEGATIVE0317
NEG_AMPLIFY_teNEGATIVE0318	0	AMPLIFY	14	teNEGATIVE0318
NEG_AMPLIFY_teNEGATIVE0319	0	AMPLIFY	33	teNEGATIVE0319
NEG_AMPLIFY_teNEGATIVE0320	0	AMPLIFY	20	teNEGATIVE0320
NEG_AMPLIFY_teNEGATIVE0321	0	AMPLIFY	57	teNEGATIVE0321
NEG_AMPLIFY_teNEGATIVE0322	0	AMPLIFY	30	teNEGATIVE0322
NEG_AMPLIFY_teNEGATIVE0323	0	AMPLIFY	25	teNEGATIVE0323
NEG_AMPLIFY_teNEGATIVE0324	0	AMPLIFY	27	teNEGATIVE0324
NEG_AMPLIFY_teNEGATIVE0325	0	AMPLIFY	23	teNEGATIVE0325
NEG_AMPLIFY_teNEGATIVE0326	0	AMPLIFY	16	teNEGATIVE0326
NEG_AMPLIFY_teNEGATIVE0327	0	AMPLIFY	22	teNEGATIVE0327
NEG_AMPLIFY_teNEGATIVE0328	0	AMPLIFY	11	teNEGATIVE0328
NEG_AMPLIFY_teNEGATIVE0329	0	AMPLIFY	27	teNEGATIVE0329
NEG_AMPLIFY_teNEGATIVE0330	0	AMPLIFY	18	teNEGATIVE0330
NEG_AMPLIFY_teNEGATIVE0331	0	AMPLIFY	18	teNEGATIVE0331
NEG_AMPLIFY_teNEGATIVE0332	0	AMPLIFY	12	teNEGATIVE0332
NEG_AMPLIFY_teNEGATIVE0333	0	AMPLIFY	8	teNEGATIVE0333
NEG_AMPLIFY_teNEGATIVE0334	0	AMPLIFY	16	teNEGATIVE0334
NEG_AMPLIFY_teNEGATIVE0335	0	AMPLIFY	20	teNEGATIVE0335
NEG_AMPLIFY_teNEGATIVE0336	0	AMPLIFY	23	teNEGATIVE0336
NEG_AMPLIFY_teNEGATIVE0337	0	AMPLIFY	32	teNEGATIVE0337
NEG_AMPLIFY_teNEGATIVE0338	0	AMPLIFY	29	teNEGATIVE0338
NEG_AMPLIFY_teNEGATIVE0339	0	AMPLIFY	66	teNEGATIVE0339
NEG_AMPLIFY_teNEGATIVE0340	0	AMPLIFY	31	teNEGATIVE0340
NEG_AMPLIFY_teNEGATIVE0341	0	AMPLIFY	16	teNEGATIVE0341
NEG_AMPLIFY_teNEGATIVE0342	0	AMPLIFY	26	teNEGATIVE0342
NEG_AMPLIFY_teNEGATIVE0343	0	AMPLIFY	23	teNEGATIVE0343
NEG_AMPLIFY_teNEGATIVE0344	0	AMPLIFY	43	teNEGATIVE0344
NEG_AMPLIFY_teNEGATIVE0345	0	AMPLIFY	90	teNEGATIVE0345
NEG_AMPLIFY_teNEGATIVE0346	0	AMPLIFY	43	teNEGATIVE0346
NEG_AMPLIFY_teNEGATIVE0347	0	AMPLIFY	31	teNEGATIVE0347
NEG_AMPLIFY_teNEGATIVE0348	0	AMPLIFY	31	teNEGATIVE0348
NEG_AMPLIFY_teNEGATIVE0349	0	AMPLIFY	20	teNEGATIVE0349
NEG_AMPLIFY_teNEGATIVE0350	0	AMPLIFY	12	teNEGATIVE0350
NEG_AMPLIFY_teNEGATIVE0351	0	AMPLIFY	26	teNEGATIVE0351
NEG_AMPLIFY_teNEGATIVE0352	0	AMPLIFY	19	teNEGATIVE0352
NEG_AMPLIFY_teNEGATIVE0353	0	AMPLIFY	34	teNEGATIVE0353
NEG_AMPLIFY_teNEGATIVE0354	0	AMPLIFY	44	teNEGATIVE0354
NEG_AMPLIFY_teNEGATIVE0355	0	AMPLIFY	33	teNEGATIVE0355
NEG_AMPLIFY_teNEGATIVE0356	0	AMPLIFY	32	teNEGATIVE0356
NEG_AMPLIFY_teNEGATIVE0358	0	AMPLIFY	33	teNEGATIVE0358
NEG_AMPLIFY_teNEGATIVE0359	0	AMPLIFY	15	teNEGATIVE0359
NEG_AMPLIFY_teNEGATIVE0360	0	AMPLIFY	31	teNEGATIVE0360
NEG_AMPLIFY_teNEGATIVE0361	0	AMPLIFY	20	teNEGATIVE0361
NEG_AMPLIFY_teNEGATIVE0362	0	AMPLIFY	11	teNEGATIVE0362
NEG_AMPLIFY_teNEGATIVE0363	0	AMPLIFY	64	teNEGATIVE0363
NEG_AMPLIFY_teNEGATIVE0364	0	AMPLIFY	37	teNEGATIVE0364
NEG_AMPLIFY_teNEGATIVE0365	0	AMPLIFY	31	teNEGATIVE0365
NEG_AMPLIFY_teNEGATIVE0366	0	AMPLIFY	22	teNEGATIVE0366
NEG_AMPLIFY_teNEGATIVE0367	0	AMPLIFY	42	teNEGATIVE0367
NEG_AMPLIFY_teNEGATIVE0368	0	AMPLIFY	20	teNEGATIVE0368
NEG_AMPLIFY_teNEGATIVE0369	0	AMPLIFY	29	teNEGATIVE0369
NEG_AMPLIFY_teNEGATIVE0370	0	AMPLIFY	45	teNEGATIVE0370
NEG_AMPLIFY_teNEGATIVE0371	0	AMPLIFY	15	teNEGATIVE0371
NEG_AMPLIFY_teNEGATIVE0372	0	AMPLIFY	29	teNEGATIVE0372
NEG_AMPLIFY_teNEGATIVE0373	0	AMPLIFY	37	teNEGATIVE0373
NEG_AMPLIFY_teNEGATIVE0374	0	AMPLIFY	24	teNEGATIVE0374
NEG_AMPLIFY_teNEGATIVE0375	0	AMPLIFY	8	teNEGATIVE0375
NEG_AMPLIFY_teNEGATIVE0376	0	AMPLIFY	14	teNEGATIVE0376
NEG_AMPLIFY_teNEGATIVE0377	0	AMPLIFY	14	teNEGATIVE0377
NEG_AMPLIFY_teNEGATIVE0378	0	AMPLIFY	32	teNEGATIVE0378
NEG_AMPLIFY_teNEGATIVE0380	0	AMPLIFY	15	teNEGATIVE0380
NEG_AMPLIFY_teNEGATIVE0381	0	AMPLIFY	29	teNEGATIVE0381
NEG_AMPLIFY_teNEGATIVE0382	0	AMPLIFY	62	teNEGATIVE0382
NEG_AMPLIFY_teNEGATIVE0383	0	AMPLIFY	33	teNEGATIVE0383
NEG_AMPLIFY_teNEGATIVE0384	0	AMPLIFY	28	teNEGATIVE0384
NEG_AMPLIFY_teNEGATIVE0385	0	AMPLIFY	17	teNEGATIVE0385
NEG_AMPLIFY_teNEGATIVE0386	0	AMPLIFY	15	teNEGATIVE0386
NEG_AMPLIFY_teNEGATIVE0387	0	AMPLIFY	31	teNEGATIVE0387
NEG_AMPLIFY_teNEGATIVE0388	0	AMPLIFY	31	teNEGATIVE0388
NEG_AMPLIFY_teNEGATIVE0389	0	AMPLIFY	21	teNEGATIVE0389
NEG_AMPLIFY_teNEGATIVE0390	0	AMPLIFY	38	teNEGATIVE0390
NEG_AMPLIFY_teNEGATIVE0391	0	AMPLIFY	20	teNEGATIVE0391
NEG_AMPLIFY_teNEGATIVE0392	0	AMPLIFY	31	teNEGATIVE0392
NEG_AMPLIFY_teNEGATIVE0393	0	AMPLIFY	23	teNEGATIVE0393
NEG_AMPLIFY_teNEGATIVE0394	0	AMPLIFY	32	teNEGATIVE0394
NEG_AMPLIFY_teNEGATIVE0395	0	AMPLIFY	94	teNEGATIVE0395
NEG_AMPLIFY_teNEGATIVE0397	0	AMPLIFY	37	teNEGATIVE0397
NEG_AMPLIFY_teNEGATIVE0398	0	AMPLIFY	23	teNEGATIVE0398
NEG_AMPLIFY_teNEGATIVE0399	0	AMPLIFY	60	teNEGATIVE0399
NEG_AMPLIFY_teNEGATIVE0400	0	AMPLIFY	18	teNEGATIVE0400
NEG_AMPLIFY_teNEGATIVE0401	0	AMPLIFY	31	teNEGATIVE0401
NEG_AMPLIFY_teNEGATIVE0402	0	AMPLIFY	16	teNEGATIVE0402
NEG_AMPLIFY_teNEGATIVE0403	0	AMPLIFY	38	teNEGATIVE0403
NEG_AMPLIFY_teNEGATIVE0404	0	AMPLIFY	32	teNEGATIVE0404
NEG_AMPLIFY_teNEGATIVE0405	0	AMPLIFY	32	teNEGATIVE0405
NEG_AMPLIFY_teNEGATIVE0406	0	AMPLIFY	33	teNEGATIVE0406
NEG_AMPLIFY_teNEGATIVE0407	0	AMPLIFY	37	teNEGATIVE0407
NEG_AMPLIFY_teNEGATIVE0408	0	AMPLIFY	88	teNEGATIVE0408
NEG_AMPLIFY_teNEGATIVE0409	0	AMPLIFY	20	teNEGATIVE0409
NEG_AMPLIFY_teNEGATIVE0410	0	AMPLIFY	32	teNEGATIVE0410
NEG_AMPLIFY_teNEGATIVE0411	0	AMPLIFY	22	teNEGATIVE0411
NEG_AMPLIFY_teNEGATIVE0412	0	AMPLIFY	15	teNEGATIVE0412
NEG_AMPLIFY_teNEGATIVE0413	0	AMPLIFY	37	teNEGATIVE0413
NEG_AMPLIFY_teNEGATIVE0414	0	AMPLIFY	17	teNEGATIVE0414
NEG_AMPLIFY_teNEGATIVE0415	0	AMPLIFY	9	teNEGATIVE0415
NEG_AMPLIFY_teNEGATIVE0416	0	AMPLIFY	44	teNEGATIVE0416
NEG_AMPLIFY_teNEGATIVE0418	0	AMPLIFY	33	teNEGATIVE0418
NEG_AMPLIFY_teNEGATIVE0419	0	AMPLIFY	41	teNEGATIVE0419
NEG_AMPLIFY_teNEGATIVE0420	0	AMPLIFY	12	teNEGATIVE0420
NEG_AMPLIFY_teNEGATIVE0421	0	AMPLIFY	38	teNEGATIVE0421
NEG_AMPLIFY_teNEGATIVE0422	0	AMPLIFY	40	teNEGATIVE0422
NEG_AMPLIFY_teNEGATIVE0423	0	AMPLIFY	13	teNEGATIVE0423
NEG_AMPLIFY_teNEGATIVE0424	0	AMPLIFY	41	teNEGATIVE0424
NEG_AMPLIFY_teNEGATIVE0425	0	AMPLIFY	66	teNEGATIVE0425
NEG_AMPLIFY_teNEGATIVE0426	0	AMPLIFY	31	teNEGATIVE0426
NEG_AMPLIFY_teNEGATIVE0427	0	AMPLIFY	27	teNEGATIVE0427
NEG_AMPLIFY_teNEGATIVE0428	0	AMPLIFY	16	teNEGATIVE0428
NEG_AMPLIFY_teNEGATIVE0429	0	AMPLIFY	40	teNEGATIVE0429
NEG_AMPLIFY_teNEGATIVE0430	0	AMPLIFY	20	teNEGATIVE0430
NEG_AMPLIFY_teNEGATIVE0431	0	AMPLIFY	9	teNEGATIVE0431
NEG_AMPLIFY_teNEGATIVE0432	0	AMPLIFY	21	teNEGATIVE0432
NEG_AMPLIFY_teNEGATIVE0433	0	AMPLIFY	23	teNEGATIVE0433
NEG_AMPLIFY_teNEGATIVE0434	0	AMPLIFY	24	teNEGATIVE0434
NEG_AMPLIFY_teNEGATIVE0436	0	AMPLIFY	25	teNEGATIVE0436
NEG_AMPLIFY_teNEGATIVE0437	0	AMPLIFY	38	teNEGATIVE0437
NEG_AMPLIFY_teNEGATIVE0438	0	AMPLIFY	27	teNEGATIVE0438
NEG_AMPLIFY_teNEGATIVE0440	0	AMPLIFY	84	teNEGATIVE0440
NEG_AMPLIFY_teNEGATIVE0441	0	AMPLIFY	15	teNEGATIVE0441
NEG_AMPLIFY_teNEGATIVE0442	0	AMPLIFY	24	teNEGATIVE0442
NEG_AMPLIFY_teNEGATIVE0443	0	AMPLIFY	32	teNEGATIVE0443
NEG_AMPLIFY_teNEGATIVE0444	0	AMPLIFY	20	teNEGATIVE0444
NEG_AMPLIFY_teNEGATIVE0445	0	AMPLIFY	35	teNEGATIVE0445
NEG_AMPLIFY_teNEGATIVE0446	0	AMPLIFY	11	teNEGATIVE0446
NEG_AMPLIFY_teNEGATIVE0447	0	AMPLIFY	20	teNEGATIVE0447
NEG_AMPLIFY_teNEGATIVE0448	0	AMPLIFY	17	teNEGATIVE0448
NEG_AMPLIFY_teNEGATIVE0449	0	AMPLIFY	64	teNEGATIVE0449
NEG_AMPLIFY_teNEGATIVE0450	0	AMPLIFY	44	teNEGATIVE0450
NEG_AMPLIFY_teNEGATIVE0451	0	AMPLIFY	15	teNEGATIVE0451
NEG_AMPLIFY_teNEGATIVE0452	0	AMPLIFY	41	teNEGATIVE0452
NEG_AMPLIFY_teNEGATIVE0453	0	AMPLIFY	51	teNEGATIVE0453
NEG_AMPLIFY_teNEGATIVE0454	0	AMPLIFY	30	teNEGATIVE0454
NEG_AMPLIFY_teNEGATIVE0455	0	AMPLIFY	30	teNEGATIVE0455
NEG_AMPLIFY_teNEGATIVE0456	0	AMPLIFY	25	teNEGATIVE0456
NEG_AMPLIFY_teNEGATIVE0457	0	AMPLIFY	23	teNEGATIVE0457
NEG_AMPLIFY_teNEGATIVE0458	0	AMPLIFY	12	teNEGATIVE0458
NEG_AMPLIFY_teNEGATIVE0460	0	AMPLIFY	20	teNEGATIVE0460
NEG_AMPLIFY_teNEGATIVE0462	0	AMPLIFY	19	teNEGATIVE0462
NEG_AMPLIFY_teNEGATIVE0463	0	AMPLIFY	40	teNEGATIVE0463
NEG_AMPLIFY_teNEGATIVE0464	0	AMPLIFY	20	teNEGATIVE0464
NEG_AMPLIFY_teNEGATIVE0465	0	AMPLIFY	21	teNEGATIVE0465
NEG_AMPLIFY_teNEGATIVE0466	0	AMPLIFY	32	teNEGATIVE0466
NEG_AMPLIFY_teNEGATIVE0467	0	AMPLIFY	41	teNEGATIVE0467
NEG_AMPLIFY_teNEGATIVE0468	0	AMPLIFY	31	teNEGATIVE0468
NEG_AMPLIFY_teNEGATIVE0469	0	AMPLIFY	12	teNEGATIVE0469
NEG_AMPLIFY_teNEGATIVE0470	0	AMPLIFY	14	teNEGATIVE0470
NEG_AMPLIFY_teNEGATIVE0471	0	AMPLIFY	11	teNEGATIVE0471
NEG_AMPLIFY_teNEGATIVE0472	0	AMPLIFY	32	teNEGATIVE0472
NEG_AMPLIFY_teNEGATIVE0473	0	AMPLIFY	20	teNEGATIVE0473
NEG_AMPLIFY_teNEGATIVE0474	0	AMPLIFY	25	teNEGATIVE0474
NEG_AMPLIFY_teNEGATIVE0475	0	AMPLIFY	30	teNEGATIVE0475
NEG_AMPLIFY_teNEGATIVE0476	0	AMPLIFY	29	teNEGATIVE0476
NEG_AMPLIFY_teNEGATIVE0477	0	AMPLIFY	15	teNEGATIVE0477
NEG_AMPLIFY_teNEGATIVE0478	0	AMPLIFY	29	teNEGATIVE0478
NEG_AMPLIFY_teNEGATIVE0479	0	AMPLIFY	31	teNEGATIVE0479
NEG_AMPLIFY_teNEGATIVE0480	0	AMPLIFY	29	teNEGATIVE0480
NEG_AMPLIFY_teNEGATIVE0481	0	AMPLIFY	34	teNEGATIVE0481
NEG_AMPLIFY_teNEGATIVE0482	0	AMPLIFY	33	teNEGATIVE0482
NEG_AMPLIFY_teNEGATIVE0483	0	AMPLIFY	28	teNEGATIVE0483
NEG_AMPLIFY_teNEGATIVE0484	0	AMPLIFY	21	teNEGATIVE0484
NEG_AMPLIFY_teNEGATIVE0485	0	AMPLIFY	29	teNEGATIVE0485
NEG_AMPLIFY_teNEGATIVE0486	0	AMPLIFY	59	teNEGATIVE0486
NEG_AMPLIFY_teNEGATIVE0487	0	AMPLIFY	43	teNEGATIVE0487
NEG_AMPLIFY_teNEGATIVE0488	0	AMPLIFY	10	teNEGATIVE0488
NEG_AMPLIFY_teNEGATIVE0489	0	AMPLIFY	43	teNEGATIVE0489
NEG_AMPLIFY_teNEGATIVE0490	0	AMPLIFY	10	teNEGATIVE0490
NEG_AMPLIFY_teNEGATIVE0491	0	AMPLIFY	14	teNEGATIVE0491
NEG_AMPLIFY_teNEGATIVE0492	0	AMPLIFY	16	teNEGATIVE0492
NEG_AMPLIFY_teNEGATIVE0493	0	AMPLIFY	30	teNEGATIVE0493
NEG_AMPLIFY_teNEGATIVE0494	0	AMPLIFY	46	teNEGATIVE0494
NEG_AMPLIFY_teNEGATIVE0495	0	AMPLIFY	22	teNEGATIVE0495
NEG_AMPLIFY_teNEGATIVE0496	0	AMPLIFY	15	teNEGATIVE0496
NEG_AMPLIFY_teNEGATIVE0497	0	AMPLIFY	20	teNEGATIVE0497
NEG_AMPLIFY_teNEGATIVE0498	0	AMPLIFY	39	teNEGATIVE0498
NEG_AMPLIFY_teNEGATIVE0499	0	AMPLIFY	18	teNEGATIVE0499
NEG_AMPLIFY_teNEGATIVE0500	0	AMPLIFY	54	teNEGATIVE0500
NEG_AMPLIFY_teNEGATIVE0501	0	AMPLIFY	74	teNEGATIVE0501
NEG_AMPLIFY_teNEGATIVE0502	0	AMPLIFY	13	teNEGATIVE0502
NEG_AMPLIFY_teNEGATIVE0503	0	AMPLIFY	29	teNEGATIVE0503
NEG_AMPLIFY_teNEGATIVE0504	0	AMPLIFY	37	teNEGATIVE0504
NEG_AMPLIFY_teNEGATIVE0505	0	AMPLIFY	14	teNEGATIVE0505
NEG_AMPLIFY_teNEGATIVE0506	0	AMPLIFY	20	teNEGATIVE0506
NEG_AMPLIFY_teNEGATIVE0507	0	AMPLIFY	18	teNEGATIVE0507
NEG_AMPLIFY_teNEGATIVE0508	0	AMPLIFY	37	teNEGATIVE0508
NEG_AMPLIFY_teNEGATIVE0509	0	AMPLIFY	31	teNEGATIVE0509
NEG_AMPLIFY_teNEGATIVE0510	0	AMPLIFY	12	teNEGATIVE0510
NEG_AMPLIFY_teNEGATIVE0511	0	AMPLIFY	40	teNEGATIVE0511
NEG_AMPLIFY_teNEGATIVE0512	0	AMPLIFY	84	teNEGATIVE0512
NEG_AMPLIFY_teNEGATIVE0513	0	AMPLIFY	29	teNEGATIVE0513
NEG_AMPLIFY_teNEGATIVE0514	0	AMPLIFY	35	teNEGATIVE0514
NEG_AMPLIFY_teNEGATIVE0515	0	AMPLIFY	22	teNEGATIVE0515
NEG_AMPLIFY_teNEGATIVE0516	0	AMPLIFY	16	teNEGATIVE0516
NEG_AMPLIFY_teNEGATIVE0517	0	AMPLIFY	15	teNEGATIVE0517
NEG_AMPLIFY_teNEGATIVE0518	0	AMPLIFY	32	teNEGATIVE0518
NEG_AMPLIFY_teNEGATIVE0519	0	AMPLIFY	29	teNEGATIVE0519
NEG_AMPLIFY_teNEGATIVE0520	0	AMPLIFY	6	teNEGATIVE0520
NEG_AMPLIFY_teNEGATIVE0521	0	AMPLIFY	46	teNEGATIVE0521
NEG_AMPLIFY_teNEGATIVE0522	0	AMPLIFY	12	teNEGATIVE0522
NEG_AMPLIFY_teNEGATIVE0523	0	AMPLIFY	24	teNEGATIVE0523
NEG_AMPLIFY_teNEGATIVE0524	0	AMPLIFY	15	teNEGATIVE0524
NEG_AMPLIFY_teNEGATIVE0525	0	AMPLIFY	21	teNEGATIVE0525
NEG_AMPLIFY_teNEGATIVE0526	0	AMPLIFY	15	teNEGATIVE0526
NEG_AMPLIFY_teNEGATIVE0527	0	AMPLIFY	11	teNEGATIVE0527
NEG_AMPLIFY_teNEGATIVE0528	0	AMPLIFY	14	teNEGATIVE0528
NEG_AMPLIFY_teNEGATIVE0529	0	AMPLIFY	31	teNEGATIVE0529
NEG_AMPLIFY_teNEGATIVE0530	0	AMPLIFY	20	teNEGATIVE0530
NEG_AMPLIFY_teNEGATIVE0531	0	AMPLIFY	31	teNEGATIVE0531
NEG_AMPLIFY_teNEGATIVE0532	0	AMPLIFY	35	teNEGATIVE0532
NEG_AMPLIFY_teNEGATIVE0533	0	AMPLIFY	82	teNEGATIVE0533
NEG_AMPLIFY_teNEGATIVE0534	0	AMPLIFY	7	teNEGATIVE0534
NEG_AMPLIFY_teNEGATIVE0535	0	AMPLIFY	43	teNEGATIVE0535
NEG_AMPLIFY_teNEGATIVE0536	0	AMPLIFY	46	teNEGATIVE0536
NEG_AMPLIFY_teNEGATIVE0537	0	AMPLIFY	41	teNEGATIVE0537
NEG_AMPLIFY_teNEGATIVE0538	0	AMPLIFY	46	teNEGATIVE0538
NEG_AMPLIFY_teNEGATIVE0539	0	AMPLIFY	32	teNEGATIVE0539
NEG_AMPLIFY_teNEGATIVE0540	0	AMPLIFY	10	teNEGATIVE0540
NEG_AMPLIFY_teNEGATIVE0541	0	AMPLIFY	23	teNEGATIVE0541
NEG_AMPLIFY_teNEGATIVE0542	0	AMPLIFY	29	teNEGATIVE0542
NEG_AMPLIFY_teNEGATIVE0543	0	AMPLIFY	32	teNEGATIVE0543
NEG_AMPLIFY_teNEGATIVE0544	0	AMPLIFY	16	teNEGATIVE0544
NEG_AMPLIFY_teNEGATIVE0545	0	AMPLIFY	13	teNEGATIVE0545
NEG_AMPLIFY_teNEGATIVE0546	0	AMPLIFY	31	teNEGATIVE0546
NEG_AMPLIFY_teNEGATIVE0547	0	AMPLIFY	11	teNEGATIVE0547
NEG_AMPLIFY_teNEGATIVE0548	0	AMPLIFY	40	teNEGATIVE0548
NEG_AMPLIFY_teNEGATIVE0549	0	AMPLIFY	29	teNEGATIVE0549
NEG_AMPLIFY_teNEGATIVE0550	0	AMPLIFY	37	teNEGATIVE0550
NEG_AMPLIFY_teNEGATIVE0551	0	AMPLIFY	32	teNEGATIVE0551
NEG_AMPLIFY_teNEGATIVE0552	0	AMPLIFY	32	teNEGATIVE0552
NEG_AMPLIFY_teNEGATIVE0553	0	AMPLIFY	14	teNEGATIVE0553
NEG_AMPLIFY_teNEGATIVE0554	0	AMPLIFY	97	teNEGATIVE0554
NEG_AMPLIFY_teNEGATIVE0555	0	AMPLIFY	23	teNEGATIVE0555
NEG_AMPLIFY_teNEGATIVE0556	0	AMPLIFY	87	teNEGATIVE0556
NEG_AMPLIFY_teNEGATIVE0557	0	AMPLIFY	26	teNEGATIVE0557
NEG_AMPLIFY_teNEGATIVE0558	0	AMPLIFY	34	teNEGATIVE0558
NEG_AMPLIFY_teNEGATIVE0559	0	AMPLIFY	39	teNEGATIVE0559
NEG_AMPLIFY_teNEGATIVE0560	0	AMPLIFY	9	teNEGATIVE0560
NEG_AMPLIFY_teNEGATIVE0561	0	AMPLIFY	20	teNEGATIVE0561
NEG_AMPLIFY_teNEGATIVE0562	0	AMPLIFY	46	teNEGATIVE0562
NEG_AMPLIFY_teNEGATIVE0563	0	AMPLIFY	16	teNEGATIVE0563
NEG_AMPLIFY_teNEGATIVE0564	0	AMPLIFY	36	teNEGATIVE0564
NEG_AMPLIFY_teNEGATIVE0565	0	AMPLIFY	31	teNEGATIVE0565
NEG_AMPLIFY_teNEGATIVE0566	0	AMPLIFY	29	teNEGATIVE0566
NEG_AMPLIFY_teNEGATIVE0567	0	AMPLIFY	28	teNEGATIVE0567
NEG_AMPLIFY_teNEGATIVE0568	0	AMPLIFY	21	teNEGATIVE0568
NEG_AMPLIFY_teNEGATIVE0569	0	AMPLIFY	32	teNEGATIVE0569
NEG_AMPLIFY_teNEGATIVE0570	0	AMPLIFY	30	teNEGATIVE0570
NEG_AMPLIFY_teNEGATIVE0571	0	AMPLIFY	38	teNEGATIVE0571
NEG_AMPLIFY_teNEGATIVE0572	0	AMPLIFY	75	teNEGATIVE0572
NEG_AMPLIFY_teNEGATIVE0573	0	AMPLIFY	21	teNEGATIVE0573
NEG_AMPLIFY_teNEGATIVE0574	0	AMPLIFY	15	teNEGATIVE0574
NEG_AMPLIFY_teNEGATIVE0575	0	AMPLIFY	14	teNEGATIVE0575
NEG_AMPLIFY_teNEGATIVE0576	0	AMPLIFY	16	teNEGATIVE0576
NEG_AMPLIFY_teNEGATIVE0577	0	AMPLIFY	31	teNEGATIVE0577
NEG_AMPLIFY_teNEGATIVE0578	0	AMPLIFY	30	teNEGATIVE0578
NEG_AMPLIFY_teNEGATIVE0579	0	AMPLIFY	32	teNEGATIVE0579
NEG_AMPLIFY_teNEGATIVE0580	0	AMPLIFY	36	teNEGATIVE0580
NEG_AMPLIFY_teNEGATIVE0581	0	AMPLIFY	15	teNEGATIVE0581
NEG_AMPLIFY_teNEGATIVE0582	0	AMPLIFY	18	teNEGATIVE0582
NEG_AMPLIFY_teNEGATIVE0583	0	AMPLIFY	33	teNEGATIVE0583
NEG_AMPLIFY_teNEGATIVE0584	0	AMPLIFY	33	teNEGATIVE0584
NEG_AMPLIFY_teNEGATIVE0585	0	AMPLIFY	16	teNEGATIVE0585
NEG_AMPLIFY_teNEGATIVE0586	0	AMPLIFY	26	teNEGATIVE0586
NEG_AMPLIFY_teNEGATIVE0587	0	AMPLIFY	24	teNEGATIVE0587
NEG_AMPLIFY_teNEGATIVE0588	0	AMPLIFY	36	teNEGATIVE0588
NEG_AMPLIFY_teNEGATIVE0589	0	AMPLIFY	28	teNEGATIVE0589
NEG_AMPLIFY_teNEGATIVE0590	0	AMPLIFY	58	teNEGATIVE0590
NEG_AMPLIFY_teNEGATIVE0591	0	AMPLIFY	16	teNEGATIVE0591
NEG_AMPLIFY_teNEGATIVE0592	0	AMPLIFY	33	teNEGATIVE0592
NEG_AMPLIFY_teNEGATIVE0593	0	AMPLIFY	15	teNEGATIVE0593
NEG_AMPLIFY_teNEGATIVE0594	0	AMPLIFY	16	teNEGATIVE0594
NEG_AMPLIFY_teNEGATIVE0595	0	AMPLIFY	17	teNEGATIVE0595
NEG_AMPLIFY_teNEGATIVE0596	0	AMPLIFY	76	teNEGATIVE0596
NEG_AMPLIFY_teNEGATIVE0597	0	AMPLIFY	44	teNEGATIVE0597
NEG_AMPLIFY_teNEGATIVE0598	0	AMPLIFY	45	teNEGATIVE0598
NEG_AMPLIFY_teNEGATIVE0599	0	AMPLIFY	11	teNEGATIVE0599
NEG_AMPLIFY_teNEGATIVE0600	0	AMPLIFY	27	teNEGATIVE0600
NEG_AMPLIFY_teNEGATIVE0601	0	AMPLIFY	30	teNEGATIVE0601
NEG_AMPLIFY_teNEGATIVE0602	0	AMPLIFY	33	teNEGATIVE0602
NEG_AMPLIFY_teNEGATIVE0603	0	AMPLIFY	32	teNEGATIVE0603
NEG_AMPLIFY_teNEGATIVE0604	0	AMPLIFY	20	teNEGATIVE0604
NEG_AMPLIFY_teNEGATIVE0605	0	AMPLIFY	23	teNEGATIVE0605
NEG_AMPLIFY_teNEGATIVE0606	0	AMPLIFY	32	teNEGATIVE0606
NEG_AMPLIFY_teNEGATIVE0607	0	AMPLIFY	21	teNEGATIVE0607
NEG_AMPLIFY_teNEGATIVE0608	0	AMPLIFY	29	teNEGATIVE0608
NEG_AMPLIFY_teNEGATIVE0609	0	AMPLIFY	16	teNEGATIVE0609
NEG_AMPLIFY_teNEGATIVE0610	0	AMPLIFY	55	teNEGATIVE0610
NEG_AMPLIFY_teNEGATIVE0611	0	AMPLIFY	31	teNEGATIVE0611
NEG_AMPLIFY_teNEGATIVE0612	0	AMPLIFY	16	teNEGATIVE0612
NEG_AMPLIFY_teNEGATIVE0613	0	AMPLIFY	98	teNEGATIVE0613
NEG_AMPLIFY_teNEGATIVE0614	0	AMPLIFY	6	teNEGATIVE0614
NEG_AMPLIFY_teNEGATIVE0615	0	AMPLIFY	23	teNEGATIVE0615
NEG_AMPLIFY_teNEGATIVE0616	0	AMPLIFY	25	teNEGATIVE0616
NEG_AMPLIFY_teNEGATIVE0617	0	AMPLIFY	21	teNEGATIVE0617
NEG_AMPLIFY_teNEGATIVE0618	0	AMPLIFY	44	teNEGATIVE0618
NEG_AMPLIFY_teNEGATIVE0619	0	AMPLIFY	32	teNEGATIVE0619
NEG_AMPLIFY_teNEGATIVE0620	0	AMPLIFY	32	teNEGATIVE0620
NEG_AMPLIFY_teNEGATIVE0621	0	AMPLIFY	20	teNEGATIVE0621
NEG_AMPLIFY_teNEGATIVE0622	0	AMPLIFY	32	teNEGATIVE0622
NEG_AMPLIFY_teNEGATIVE0623	0	AMPLIFY	25	teNEGATIVE0623
